Date, Time, Lat, Long, Alt(GPS), Temp, Hum[%], Alt(BME), Pressure[hPa][mb], NO2[ug/m^3][ppb], CO[mg/m^3][ppm], NH3[mg/m^3], PM1.0, PM2.5, PM10.0 
7/7/19,18:01:45,40.4104888,-3.6937488,0,27.16,31.12,619.10,941.07,33.81,3.15,0,0,1,1
7/7/19,18:01:46,40.4104923,-3.6937458,0,27.17,31.15,618.94,941.11,33.81,3.19,0,0,1,1
7/7/19,18:01:47,40.4104937,-3.6937407,0,27.16,31.20,619.02,941.08,33.81,3.22,0,1,1,1
7/7/19,18:01:48,40.4104938,-3.6937402,0,27.16,31.25,619.20,941.05,33.81,3.26,0,1,1,1
7/7/19,18:01:49,40.4105013,-3.6937378,0,27.19,31.17,618.59,941.12,33.81,3.19,0,0,1,1
7/7/19,18:01:50,40.4105022,-3.6937422,0,27.15,31.15,619.15,941.06,33.81,3.15,0,0,1,1
7/7/19,18:01:51,40.4105097,-3.6937407,0,27.15,31.17,619.22,941.05,33.67,3.34,0,1,1,1
7/7/19,18:01:52,40.4105155,-3.6937387,0,27.15,31.21,618.47,941.14,33.67,3.22,0,1,1,1
7/7/19,18:01:53,40.4105167,-3.6937390,0,27.16,31.16,618.66,941.12,33.81,3.15,0,1,2,2
7/7/19,18:01:54,40.4105168,-3.6937408,0,27.16,31.13,618.42,941.14,33.67,3.19,0,1,2,2
7/7/19,18:01:55,40.4105167,-3.6937432,0,27.15,31.18,618.62,941.12,33.67,3.30,0,1,2,2
7/7/19,18:01:56,40.4105163,-3.6937455,0,27.15,31.20,619.31,941.04,33.67,3.22,0,1,2,2
7/7/19,18:01:57,40.4105193,-3.6937448,0,27.16,31.15,618.86,941.09,33.67,3.22,0,1,2,2
7/7/19,18:01:58,40.4105227,-3.6937447,0,27.17,31.14,619.00,941.08,33.81,3.15,0,1,2,2
7/7/19,18:01:59,40.4105230,-3.6937447,0,27.17,31.11,618.96,941.08,33.67,3.26,0,1,2,2
7/7/19,18:02:00,40.4105210,-3.6937480,0,27.15,31.11,618.68,941.11,33.67,3.22,0,1,2,2
7/7/19,18:02:01,40.4105240,-3.6937470,0,27.14,31.11,619.17,941.06,33.81,3.19,0,1,1,1
7/7/19,18:02:02,40.4105253,-3.6937468,0,27.14,31.11,618.69,941.11,33.96,3.19,0,1,1,1
7/7/19,18:02:03,40.4105243,-3.6937475,0,27.12,31.12,618.76,941.10,33.81,3.19,0,1,2,2
7/7/19,18:02:04,40.4105267,-3.6937472,0,27.14,31.08,618.48,941.14,33.96,3.15,0,1,2,2
7/7/19,18:02:05,40.4105300,-3.6937473,0,27.13,31.08,618.67,941.11,33.96,3.15,0,0,1,1
7/7/19,18:02:06,40.4105310,-3.6937460,0,27.12,31.10,618.88,941.09,34.11,3.12,0,0,1,1
7/7/19,18:02:07,40.4105297,-3.6937483,0,27.11,31.10,618.83,941.10,34.11,3.15,0,0,1,1
7/7/19,18:02:08,40.4105282,-3.6937493,0,27.13,31.12,618.23,941.16,34.11,3.22,0,2,3,3
7/7/19,18:02:09,40.4105205,-3.6937570,0,27.16,31.09,618.33,941.15,33.96,3.15,0,2,3,3
7/7/19,18:02:10,40.4105195,-3.6937560,0,27.16,31.07,618.97,941.08,34.11,3.12,0,2,2,2
7/7/19,18:02:11,40.4105182,-3.6937562,0,27.16,31.07,618.86,941.09,34.11,3.15,0,2,2,2
7/7/19,18:02:12,40.4105190,-3.6937537,0,27.17,31.08,618.47,941.14,34.11,3.19,0,2,2,2
7/7/19,18:02:13,40.4105185,-3.6937525,0,27.15,31.09,618.74,941.11,34.11,3.15,0,2,2,2
7/7/19,18:02:14,40.4105180,-3.6937518,0,27.14,31.12,618.84,941.09,34.11,3.15,0,2,2,2
7/7/19,18:02:15,40.4105188,-3.6937483,0,27.14,31.25,618.37,941.15,33.96,3.26,0,2,2,2
7/7/19,18:02:16,40.4105217,-3.6937437,0,27.14,31.20,618.84,941.09,34.11,3.19,0,2,2,2
7/7/19,18:02:17,40.4105213,-3.6937425,0,27.11,31.18,618.71,941.11,34.11,3.19,0,2,2,2
7/7/19,18:02:18,40.4105213,-3.6937425,0,27.12,31.21,619.16,941.06,34.11,3.19,0,2,2,2
7/7/19,18:02:19,40.4105217,-3.6937428,0,27.13,31.24,618.42,941.14,34.11,3.22,0,2,2,2
7/7/19,18:02:20,40.4105212,-3.6937425,0,27.14,31.19,618.84,941.09,34.11,3.15,0,1,1,1
7/7/19,18:02:21,40.4105192,-3.6937432,0,27.14,31.16,619.24,941.05,34.11,3.19,0,1,1,1
7/7/19,18:02:22,40.4105192,-3.6937425,0,27.13,31.14,618.71,941.11,34.11,3.12,0,1,1,1
7/7/19,18:02:23,40.4105170,-3.6937433,0,27.16,31.09,619.02,941.08,34.11,3.12,0,1,1,1
7/7/19,18:02:24,40.4105150,-3.6937435,0,27.16,31.09,618.97,941.08,33.96,3.15,0,0,0,0
7/7/19,18:02:25,40.4105137,-3.6937445,0,27.16,31.08,618.93,941.08,34.11,3.19,0,1,1,1
7/7/19,18:02:26,40.4105102,-3.6937465,0,27.17,31.09,618.67,941.11,33.96,3.19,0,1,1,1
7/7/19,18:02:27,40.4105078,-3.6937487,0,27.19,31.09,619.32,941.04,34.11,3.19,0,1,1,1
7/7/19,18:02:28,40.4105053,-3.6937502,0,27.19,31.06,618.81,941.10,33.96,3.15,0,1,1,1
7/7/19,18:02:29,40.4105032,-3.6937507,0,27.21,31.03,619.32,941.04,34.25,3.15,0,1,1,1
7/7/19,18:02:30,40.4105028,-3.6937500,0,27.23,30.98,619.05,941.07,34.11,3.15,0,1,1,1
7/7/19,18:02:31,40.4105027,-3.6937497,0,27.23,30.97,618.93,941.09,34.11,3.19,0,1,1,1
7/7/19,18:02:32,40.4105030,-3.6937493,0,27.23,31.02,619.25,941.05,34.11,3.19,0,1,1,1
7/7/19,18:02:33,40.4105028,-3.6937488,0,27.26,30.96,618.94,941.08,34.11,3.19,0,1,1,1
7/7/19,18:02:34,40.4105020,-3.6937500,0,27.26,30.96,618.87,941.09,33.96,3.22,0,0,0,0
7/7/19,18:02:35,40.4105008,-3.6937510,0,27.27,30.95,619.06,941.07,33.96,3.22,0,0,0,0
7/7/19,18:02:36,40.4104997,-3.6937522,0,27.26,30.94,618.94,941.08,34.11,3.19,0,0,0,0
7/7/19,18:02:37,40.4104997,-3.6937520,0,27.26,30.97,619.08,941.07,33.96,3.22,0,0,0,0
7/7/19,18:02:38,40.4104970,-3.6937543,0,27.27,31.01,619.05,941.07,33.96,3.22,0,1,1,1
7/7/19,18:02:39,40.4104957,-3.6937550,0,27.26,31.03,618.99,941.08,33.81,3.22,0,1,1,1
7/7/19,18:02:40,40.4104952,-3.6937530,0,27.28,31.01,618.96,941.08,33.81,3.15,0,1,1,1
7/7/19,18:02:41,40.4104930,-3.6937537,0,27.29,30.94,618.82,941.10,33.96,3.15,0,1,1,1
7/7/19,18:02:42,40.4104915,-3.6937552,0,27.30,30.90,618.92,941.09,33.96,3.15,0,1,1,1
7/7/19,18:02:43,40.4104885,-3.6937572,0,27.31,30.90,618.58,941.12,33.96,3.19,0,1,1,1
7/7/19,18:02:44,40.4104852,-3.6937598,0,27.27,30.90,619.01,941.08,33.96,3.15,0,1,1,1
7/7/19,18:02:45,40.4104835,-3.6937610,0,27.30,30.89,618.80,941.10,33.96,3.22,0,1,1,1
7/7/19,18:02:46,40.4104818,-3.6937623,0,27.30,30.90,619.01,941.08,34.11,3.22,0,1,1,1
7/7/19,18:02:47,40.4104813,-3.6937617,0,27.31,30.93,618.85,941.09,33.96,3.22,0,1,1,1
7/7/19,18:02:48,40.4104803,-3.6937623,0,27.33,30.94,619.42,941.03,33.96,3.19,0,1,1,1
7/7/19,18:02:49,40.4104795,-3.6937623,0,27.33,30.99,619.18,941.06,33.96,3.22,0,1,1,1
7/7/19,18:02:50,40.4104773,-3.6937642,0,27.35,30.96,619.02,941.07,33.96,3.22,0,1,1,1
7/7/19,18:02:51,40.4104748,-3.6937658,0,27.36,30.91,618.73,941.11,33.96,3.15,0,1,1,1
7/7/19,18:02:52,40.4104728,-3.6937663,0,27.36,30.86,618.82,941.10,33.96,3.15,0,1,1,1
7/7/19,18:02:53,40.4104708,-3.6937660,0,27.36,30.83,619.11,941.07,33.96,3.19,0,1,1,1
7/7/19,18:02:54,40.4104692,-3.6937660,0,27.35,30.91,618.83,941.10,33.96,3.19,0,1,1,1
7/7/19,18:02:55,40.4104682,-3.6937657,0,27.34,30.99,619.08,941.07,33.81,3.19,0,1,2,2
7/7/19,18:02:56,40.4104682,-3.6937638,0,27.33,31.58,618.87,941.09,33.96,3.19,0,1,2,2
7/7/19,18:02:57,40.4104653,-3.6937642,0,27.35,31.32,619.07,941.07,33.96,3.22,0,2,2,2
7/7/19,18:02:58,40.4104645,-3.6937632,0,27.37,31.11,619.04,941.07,33.96,3.22,0,1,1,1
7/7/19,18:02:59,40.4104633,-3.6937638,0,27.39,30.98,619.24,941.05,33.81,3.19,0,1,1,1
7/7/19,18:03:00,40.4104608,-3.6937650,0,27.39,30.93,619.43,941.03,33.81,3.19,0,1,1,1
7/7/19,18:03:01,40.4104600,-3.6937642,0,27.38,30.88,618.78,941.08,33.81,3.19,0,1,1,1
7/7/19,18:03:02,40.4104560,-3.6937665,0,27.36,30.85,618.56,941.13,33.96,3.19,0,2,2,2
7/7/19,18:03:03,40.4104525,-3.6937680,0,27.38,30.81,618.89,941.09,33.96,3.19,0,2,2,2
7/7/19,18:03:04,40.4104512,-3.6937702,0,27.39,30.84,618.98,941.08,33.81,3.19,0,2,3,3
7/7/19,18:03:05,40.4104487,-3.6937725,0,27.39,30.80,618.75,941.11,34.11,3.22,0,3,3,3
7/7/19,18:03:06,40.4104460,-3.6937743,0,27.41,30.78,618.85,941.09,34.11,3.15,0,3,3,3
7/7/19,18:03:07,40.4104423,-3.6937758,0,27.42,30.74,619.26,941.05,33.96,3.15,0,3,3,3
7/7/19,18:03:08,40.4104372,-3.6937775,0,27.43,30.73,618.92,941.09,34.11,3.15,0,3,3,3
7/7/19,18:03:09,40.4104353,-3.6937780,0,27.39,30.74,619.36,941.04,34.11,3.19,0,3,3,3
7/7/19,18:03:10,40.4104337,-3.6937795,0,27.36,30.74,618.41,941.14,34.11,3.19,0,3,3,3
7/7/19,18:03:11,40.4104322,-3.6937787,0,27.39,30.91,619.11,941.07,33.96,3.22,0,4,4,4
7/7/19,18:03:12,40.4104300,-3.6937783,0,27.40,30.88,618.54,941.13,33.96,3.15,0,4,4,4
7/7/19,18:03:13,40.4104285,-3.6937785,0,27.41,30.84,618.76,941.10,33.96,3.22,0,3,3,3
7/7/19,18:03:14,40.4104275,-3.6937788,0,27.41,30.83,619.09,941.07,33.81,3.26,0,3,3,3
7/7/19,18:03:15,40.4104267,-3.6937787,0,27.42,30.79,619.31,941.04,33.96,3.22,0,3,3,3
7/7/19,18:03:16,40.4104252,-3.6937793,0,27.41,30.77,619.12,941.06,33.81,3.22,0,2,2,2
7/7/19,18:03:17,40.4104243,-3.6937783,0,27.44,30.74,619.22,941.05,33.96,3.22,0,2,2,2
7/7/19,18:03:18,40.4104232,-3.6937775,0,27.43,30.73,619.00,941.08,33.96,3.19,0,2,2,2
7/7/19,18:03:19,40.4104223,-3.6937763,0,27.43,30.73,618.79,941.10,33.96,3.19,0,2,2,2
7/7/19,18:03:20,40.4104227,-3.6937753,0,27.40,30.75,618.90,941.09,33.96,3.19,0,2,2,2
7/7/19,18:03:21,40.4104218,-3.6937743,0,27.43,30.73,619.09,941.07,33.96,3.19,0,2,2,2
7/7/19,18:03:22,40.4104210,-3.6937733,0,27.44,30.73,618.83,941.10,33.96,3.19,0,2,2,2
7/7/19,18:03:23,40.4104193,-3.6937735,0,27.44,30.76,618.59,941.12,33.81,3.26,0,2,2,2
7/7/19,18:03:24,40.4104202,-3.6937745,0,27.44,30.81,619.19,941.06,33.81,3.19,0,2,2,2
7/7/19,18:03:25,40.4104205,-3.6937717,0,27.44,30.83,618.56,941.13,33.67,3.30,0,3,3,3
7/7/19,18:03:26,40.4104202,-3.6937708,0,27.44,30.85,619.16,941.06,33.67,3.30,0,2,3,3
7/7/19,18:03:27,40.4104193,-3.6937695,0,27.47,30.87,619.00,941.08,33.67,3.26,0,2,3,3
7/7/19,18:03:28,40.4104192,-3.6937722,0,27.48,30.81,618.74,941.11,33.67,3.26,0,2,2,2
7/7/19,18:03:29,40.4104192,-3.6937750,0,27.47,30.80,618.85,941.09,33.67,3.26,0,2,2,2
7/7/19,18:03:30,40.4104195,-3.6937785,0,27.47,30.75,618.49,941.14,33.67,3.22,0,1,2,2
7/7/19,18:03:31,40.4104205,-3.6937830,0,27.49,30.70,618.57,941.13,33.81,3.19,0,1,2,2
7/7/19,18:03:32,40.4104203,-3.6937890,0,27.48,30.68,618.59,941.11,33.67,3.22,0,1,2,2
7/7/19,18:03:33,40.4104197,-3.6937897,0,27.48,30.71,618.62,941.12,33.67,3.26,0,1,2,2
7/7/19,18:03:34,40.4104190,-3.6937917,0,27.47,30.70,618.33,941.15,33.67,3.22,0,2,2,2
7/7/19,18:03:35,40.4104175,-3.6937920,0,27.47,30.72,618.33,941.15,33.67,3.19,0,1,2,2
7/7/19,18:03:36,40.4104188,-3.6938127,0,27.49,31.04,618.60,941.12,33.52,3.38,0,1,2,2
7/7/19,18:03:37,40.4104180,-3.6938107,0,27.48,31.16,618.31,941.15,33.52,3.26,0,2,2,2
7/7/19,18:03:38,40.4104170,-3.6938100,0,27.49,32.29,618.69,941.11,33.67,3.22,0,2,2,2
7/7/19,18:03:39,40.4104203,-3.6938170,0,27.52,37.75,618.91,941.09,33.67,3.15,0,1,1,1
7/7/19,18:03:40,40.4104177,-3.6938210,0,27.52,35.04,618.55,941.13,33.52,3.22,0,1,1,1
7/7/19,18:03:41,40.4104158,-3.6938215,0,27.51,33.30,618.71,941.11,33.52,3.26,0,2,2,2
7/7/19,18:03:42,40.4104098,-3.6938210,0,27.49,32.37,618.81,941.10,33.52,3.26,0,1,1,1
7/7/19,18:03:43,40.4104028,-3.6938212,0,27.49,31.89,618.74,941.11,33.52,3.26,0,1,1,1
7/7/19,18:03:44,40.4104027,-3.6938245,0,27.47,31.46,618.97,941.08,33.52,3.22,0,1,1,1
7/7/19,18:03:45,40.4104092,-3.6938208,0,27.44,31.26,618.92,941.09,33.67,3.19,0,1,1,1
7/7/19,18:03:46,40.4104052,-3.6938217,0,27.40,31.15,618.75,941.11,33.67,3.22,0,1,1,1
7/7/19,18:03:47,40.4104022,-3.6938223,0,27.43,31.29,618.88,941.09,33.67,3.45,0,1,1,1
7/7/19,18:03:48,40.4104095,-3.6938268,0,27.42,31.34,618.66,941.12,33.38,3.42,0,1,1,1
7/7/19,18:03:49,40.4104033,-3.6938218,0,27.41,31.43,619.21,941.05,33.38,3.38,0,0,0,0
7/7/19,18:03:50,40.4104005,-3.6938238,0,27.40,31.41,619.17,941.06,33.38,3.34,0,0,0,0
7/7/19,18:03:51,40.4104080,-3.6938087,0,27.37,31.35,619.38,941.03,33.38,3.30,0,0,0,0
7/7/19,18:03:52,40.4104092,-3.6938093,0,27.35,31.36,619.26,941.05,33.52,3.42,0,0,0,0
7/7/19,18:03:53,40.4104123,-3.6938035,0,27.33,31.27,619.35,941.04,33.52,3.57,0,0,0,0
7/7/19,18:03:54,40.4104158,-3.6937983,0,27.36,31.59,619.40,941.03,34.55,8.74,0,0,0,0
7/7/19,18:03:55,40.4104190,-3.6937908,0,27.42,32.13,619.67,941.00,35.14,4.37,0,1,3,3
7/7/19,18:03:56,40.4104258,-3.6937900,0,27.44,31.76,619.16,941.06,34.69,3.53,0,2,4,4
7/7/19,18:03:57,40.4104327,-3.6937890,0,27.44,31.40,619.52,941.02,34.55,3.34,0,5,9,9
7/7/19,18:03:58,40.4104365,-3.6937852,0,27.45,31.18,619.24,941.05,34.25,3.19,0,5,10,10
7/7/19,18:03:59,40.4104367,-3.6937847,0,27.44,31.06,619.34,941.04,34.25,3.15,0,5,10,10
7/7/19,18:04:00,40.4104372,-3.6937857,0,27.44,31.02,619.70,941.00,34.11,3.15,0,6,11,11
7/7/19,18:04:01,40.4104392,-3.6937910,0,27.46,31.21,619.43,941.03,35.73,4.23,0,6,10,10
7/7/19,18:04:02,40.4104345,-3.6937898,0,27.45,31.13,619.69,941.00,35.28,3.42,0,6,11,11
7/7/19,18:04:03,40.4104298,-3.6938030,0,27.38,31.00,619.02,941.05,35.14,3.26,0,31,51,62
7/7/19,18:04:04,40.4104275,-3.6938022,0,27.39,31.00,619.24,941.05,34.69,3.26,0,31,51,62
7/7/19,18:04:05,40.4104267,-3.6938017,0,27.37,31.03,619.04,941.07,34.55,3.22,0,31,51,62
7/7/19,18:04:06,40.4104357,-3.6937942,0,27.30,30.98,619.35,941.04,34.55,3.30,0,31,50,62
7/7/19,18:04:07,40.4104307,-3.6937940,0,27.27,31.02,619.76,940.99,34.40,3.26,0,30,50,61
7/7/19,18:04:08,40.4104255,-3.6937970,0,27.27,31.11,619.25,941.05,34.40,3.30,0,30,50,61
7/7/19,18:04:09,40.4104237,-3.6937978,0,27.26,31.18,619.32,941.04,34.25,3.26,0,30,49,61
7/7/19,18:04:10,40.4104237,-3.6938003,0,27.25,31.17,618.97,941.08,34.11,3.19,0,30,49,61
7/7/19,18:04:11,40.4104218,-3.6938043,0,27.25,31.17,618.81,941.10,34.11,3.22,0,30,49,61
7/7/19,18:04:12,40.4104167,-3.6938148,0,27.24,31.38,618.62,941.12,34.11,3.26,0,30,49,61
7/7/19,18:04:13,40.4104135,-3.6938187,0,27.23,31.57,618.99,941.08,33.96,3.34,0,31,50,61
7/7/19,18:04:14,40.4104080,-3.6938295,0,27.24,31.40,619.06,941.07,34.11,3.15,0,31,50,61
7/7/19,18:04:15,40.4104087,-3.6938293,0,27.23,31.26,619.37,941.04,34.25,3.15,0,31,50,61
7/7/19,18:04:16,40.4104118,-3.6938258,0,27.24,31.27,619.10,941.07,34.11,3.15,0,31,50,61
7/7/19,18:04:17,40.4104073,-3.6938238,0,27.21,31.24,619.29,941.04,34.25,3.15,0,31,50,61
7/7/19,18:04:18,40.4104025,-3.6938225,0,27.21,31.25,619.12,941.06,34.11,3.62,0,5,7,7
7/7/19,18:04:19,40.4103983,-3.6938173,0,27.21,31.31,619.17,941.06,34.40,5.21,0,5,7,7
7/7/19,18:04:20,40.4103943,-3.6938173,0,27.19,31.32,619.00,941.08,34.25,3.49,0,5,6,6
7/7/19,18:04:21,40.4103878,-3.6938200,0,27.17,31.34,619.00,941.08,34.25,3.34,0,4,8,8
7/7/19,18:04:22,40.4103862,-3.6938228,0,27.07,31.36,618.66,941.12,34.40,3.22,0,5,7,7
7/7/19,18:04:23,40.4103803,-3.6938218,0,27.05,31.34,618.94,941.08,34.55,3.15,0,5,7,7
7/7/19,18:04:24,40.4103708,-3.6938242,0,27.01,31.33,618.86,941.09,34.55,3.15,0,6,9,9
7/7/19,18:04:25,40.4103637,-3.6938230,0,26.96,31.31,618.69,941.11,34.55,3.12,0,7,10,10
7/7/19,18:04:26,40.4103583,-3.6938268,0,26.92,31.29,618.98,941.08,34.69,3.12,0,8,11,11
7/7/19,18:04:27,40.4103553,-3.6938267,0,26.89,31.31,618.90,941.09,34.55,3.12,0,9,12,12
7/7/19,18:04:28,40.4103533,-3.6938295,0,26.85,31.32,619.06,941.10,34.55,3.12,0,10,13,13
7/7/19,18:04:29,40.4103507,-3.6938315,0,26.80,31.35,618.48,941.14,34.69,3.08,0,9,13,13
7/7/19,18:04:30,40.4103483,-3.6938308,0,26.77,31.40,618.65,941.12,34.69,3.22,0,9,13,15
7/7/19,18:04:31,40.4103458,-3.6938312,0,26.74,31.43,618.89,941.09,34.55,3.15,0,8,11,13
7/7/19,18:04:32,40.4103442,-3.6938295,0,26.70,31.47,618.98,941.08,34.69,3.19,0,8,10,13
7/7/19,18:04:33,40.4103435,-3.6938250,0,26.69,31.52,618.52,941.13,34.55,3.15,0,8,10,13
7/7/19,18:04:34,40.4103437,-3.6938230,0,26.67,31.59,618.52,941.13,34.55,3.15,0,7,9,11
7/7/19,18:04:35,40.4103433,-3.6938177,0,26.65,31.66,618.86,941.09,34.55,3.19,0,7,9,11
7/7/19,18:04:36,40.4103435,-3.6938142,0,26.64,31.66,619.00,941.08,34.40,3.19,0,6,8,11
7/7/19,18:04:37,40.4103425,-3.6938120,0,26.63,31.67,618.98,941.08,34.40,3.19,0,6,8,11
7/7/19,18:04:38,40.4103412,-3.6938087,0,26.63,31.70,618.95,941.08,34.40,3.19,0,5,7,9
7/7/19,18:04:39,40.4103398,-3.6938050,0,26.64,31.91,619.03,941.04,34.40,3.22,0,5,7,9
7/7/19,18:04:40,40.4103392,-3.6938012,0,26.64,32.01,618.73,941.11,34.25,3.19,0,4,6,8
7/7/19,18:04:41,40.4103398,-3.6937985,0,26.64,31.96,618.93,941.09,34.25,3.19,0,4,5,8
7/7/19,18:04:42,40.4103438,-3.6937947,0,26.63,31.91,618.54,941.13,34.25,3.15,0,4,5,8
7/7/19,18:04:43,40.4103478,-3.6937878,0,26.61,31.88,618.66,941.12,34.25,3.22,0,3,4,6
7/7/19,18:04:44,40.4103452,-3.6937862,0,26.65,32.02,618.66,941.12,34.25,3.22,0,3,4,6
7/7/19,18:04:45,40.4103442,-3.6937833,0,26.64,31.95,618.69,941.11,34.25,3.12,0,2,4,4
7/7/19,18:04:46,40.4103428,-3.6937798,0,26.61,31.93,618.69,941.11,34.40,3.12,0,3,5,5
7/7/19,18:04:47,40.4103393,-3.6937795,0,26.58,31.89,618.80,941.10,34.40,3.12,0,3,4,4
7/7/19,18:04:48,40.4103372,-3.6937738,0,26.59,31.83,618.70,941.11,34.40,3.12,0,3,3,3
7/7/19,18:04:49,40.4103368,-3.6937663,0,26.58,31.82,619.07,941.07,34.55,3.12,0,3,3,3
7/7/19,18:04:50,40.4103347,-3.6937652,0,26.59,31.80,618.61,941.12,34.55,3.08,0,2,3,3
7/7/19,18:04:51,40.4103368,-3.6937633,0,26.60,31.76,618.47,941.14,34.69,3.08,0,2,3,3
7/7/19,18:04:52,40.4103345,-3.6937643,0,26.59,31.76,618.34,941.15,34.55,3.12,0,2,3,3
7/7/19,18:04:53,40.4103348,-3.6937608,0,26.60,31.75,618.75,941.11,34.69,3.08,0,2,3,3
7/7/19,18:04:54,40.4103298,-3.6937647,0,26.59,31.73,618.65,941.12,34.69,3.08,0,2,2,2
7/7/19,18:04:55,40.4103258,-3.6937628,0,26.57,31.72,618.88,941.09,34.69,3.08,0,2,2,2
7/7/19,18:04:56,40.4103273,-3.6937628,0,26.55,31.72,618.68,941.11,34.69,3.08,0,2,2,2
7/7/19,18:04:57,40.4103212,-3.6937695,0,26.54,31.74,618.58,941.12,34.69,3.12,0,0,0,0
7/7/19,18:04:58,40.4103210,-3.6937730,0,26.52,31.75,618.75,941.11,34.84,3.04,0,0,0,0
7/7/19,18:04:59,40.4103188,-3.6937738,0,26.52,31.77,618.67,941.11,34.84,3.15,0,0,1,1
7/7/19,18:05:00,40.4103205,-3.6937730,0,26.51,31.82,618.69,941.11,34.99,3.04,0,0,1,1
7/7/19,18:05:01,40.4103218,-3.6937727,0,26.47,31.87,618.84,941.10,34.99,3.08,0,1,2,2
7/7/19,18:05:02,40.4103212,-3.6937742,0,26.53,31.86,618.24,941.16,34.99,3.04,0,1,2,2
7/7/19,18:05:03,40.4103193,-3.6937743,0,26.53,31.84,618.50,941.13,35.14,3.04,0,1,2,2
7/7/19,18:05:04,40.4103187,-3.6937770,0,26.54,31.83,618.36,941.15,34.99,3.04,0,1,2,2
7/7/19,18:05:05,40.4103195,-3.6937720,0,26.54,31.83,618.82,941.10,35.28,3.08,0,1,2,2
7/7/19,18:05:06,40.4103200,-3.6937735,0,26.53,31.84,618.73,941.11,35.14,3.08,0,0,1,1
7/7/19,18:05:07,40.4103163,-3.6937803,0,26.54,31.85,618.82,941.10,35.28,3.04,0,0,1,1
7/7/19,18:05:08,40.4103175,-3.6937792,0,26.52,31.85,618.79,941.10,35.28,3.01,0,1,1,1
7/7/19,18:05:09,40.4103137,-3.6937842,0,26.51,31.86,618.80,941.10,35.28,3.08,0,2,3,3
7/7/19,18:05:10,40.4103155,-3.6937853,0,26.51,31.86,618.72,941.11,35.43,3.04,0,2,3,3
7/7/19,18:05:11,40.4103157,-3.6937848,0,26.50,31.90,618.79,941.10,35.43,3.08,0,1,2,2
7/7/19,18:05:12,40.4103192,-3.6937848,0,26.51,31.94,618.80,941.10,35.43,3.01,0,1,2,2
7/7/19,18:05:13,40.4103238,-3.6937790,0,26.52,31.92,618.75,941.11,35.28,3.08,0,2,3,3
7/7/19,18:05:14,40.4103267,-3.6937775,0,26.53,31.92,618.61,941.12,35.43,3.04,0,2,3,3
7/7/19,18:05:15,40.4103280,-3.6937720,0,26.55,31.90,618.73,941.11,35.28,3.04,0,2,3,3
7/7/19,18:05:16,40.4103308,-3.6937667,0,26.57,31.91,618.82,941.10,35.28,3.15,0,2,3,3
7/7/19,18:05:17,40.4103343,-3.6937637,0,26.58,31.92,618.75,941.11,35.28,3.01,0,2,2,2
7/7/19,18:05:18,40.4103368,-3.6937617,0,26.58,32.01,618.68,941.11,35.28,3.15,0,2,3,3
7/7/19,18:05:19,40.4103383,-3.6937603,0,26.59,32.01,618.54,941.13,35.14,3.08,0,2,3,3
7/7/19,18:05:20,40.4103387,-3.6937595,0,26.59,31.96,618.78,941.10,35.14,3.12,0,2,3,3
7/7/19,18:05:21,40.4103397,-3.6937588,0,26.59,32.05,618.29,941.16,35.14,3.12,0,2,3,3
7/7/19,18:05:22,40.4103395,-3.6937590,0,26.60,32.02,618.52,941.13,35.14,3.15,0,2,3,3
7/7/19,18:05:23,40.4103385,-3.6937610,0,26.62,31.95,619.03,941.07,35.14,3.12,0,2,3,3
7/7/19,18:05:24,40.4103368,-3.6937628,0,26.61,31.90,618.75,941.11,34.99,3.12,0,1,2,2
7/7/19,18:05:25,40.4103360,-3.6937665,0,26.61,31.89,618.57,941.13,34.99,3.08,0,1,2,2
7/7/19,18:05:26,40.4103390,-3.6937708,0,26.60,31.90,618.52,941.13,35.14,3.15,0,1,2,2
7/7/19,18:05:27,40.4103420,-3.6937712,0,26.61,31.90,618.97,941.08,34.99,3.12,0,1,2,2
7/7/19,18:05:28,40.4103403,-3.6937692,0,26.61,31.87,618.90,941.09,35.14,3.08,0,1,2,2
7/7/19,18:05:29,40.4103417,-3.6937662,0,26.61,31.83,618.90,941.09,35.14,3.01,0,1,2,2
7/7/19,18:05:30,40.4103403,-3.6937678,0,26.60,31.80,618.52,941.13,35.14,3.08,0,1,2,2
7/7/19,18:05:31,40.4103377,-3.6937680,0,26.59,31.80,618.97,941.08,35.14,3.08,0,1,1,1
7/7/19,18:05:32,40.4103392,-3.6937620,0,26.59,31.76,618.82,941.10,35.43,3.01,0,1,1,1
7/7/19,18:05:33,40.4103337,-3.6937692,0,26.58,31.74,618.75,941.11,35.43,2.97,0,1,1,1
7/7/19,18:05:34,40.4103268,-3.6937670,0,26.57,31.75,619.17,941.06,35.43,3.04,0,1,1,1
7/7/19,18:05:35,40.4103257,-3.6937710,0,26.58,31.76,618.71,941.11,35.43,3.01,0,1,1,1
7/7/19,18:05:36,40.4103235,-3.6937718,0,26.58,31.74,618.75,941.11,35.58,3.01,0,0,0,0
7/7/19,18:05:37,40.4103240,-3.6937717,0,26.58,31.72,618.75,941.11,35.58,3.01,0,0,0,0
7/7/19,18:05:38,40.4103240,-3.6937737,0,26.57,31.73,618.41,941.14,35.73,3.01,0,1,1,1
7/7/19,18:05:39,40.4103233,-3.6937773,0,26.55,31.76,618.97,941.08,35.73,3.04,0,1,1,1
